time,x,y,z,yaw,xvel,yvel,zvel,xacc,yacc,zacc
0.7296848297119141,2.088406005859375,0.15917630004882813,-0.007083152294158936,-0.0023821149952709675,-0.0010009765624818812,0.0010765075683594194,-0.006514692306518579,-0.15624999999852562,0.05134582519536468,-0.1795768737793005
0.7310752868652344,2.08845654296875,0.1589886474609375,-0.006888211727142334,-0.0022532076109200716,0.0012451171874872102,-0.0008178710937500888,0.0018155336380004748,0.22460937499690914,-0.18943786621095082,0.8330225944519053
0.732046365737915,2.088451171875,0.15913385009765624,-0.006979461193084717,-0.002759058028459549,0.0022583007812437828,-0.0021224975585945605,0.005184555053710941,0.10131835937565725,-0.13046264648444716,0.3369021415710466
0.7331368923187256,2.08840185546875,0.15902183532714845,-0.006855602741241455,-0.0030984762124717236,-0.002734375000001954,0.0016593933105477077,0.0016304492950439554,-0.4992675781245737,0.3781890869142268,-0.35541057586669855
0.7343065738677979,2.0884365234375,0.15894537353515625,-0.007134028434753418,0.000983073958195746,-0.0007324218749937828,-0.0094238281249992,-0.007728362083435055,0.20019531250081712,-1.1083221435546908,-0.9358811378479011
0.735753059387207,2.088467041015625,0.15909619140625,-0.00683320426940918,-0.003481937339529395,0.003259277343770073,0.003717803955077814,0.0011199235916137685,0.39916992187638556,1.3141632080077015,0.8848285675048824
0.7370383739471436,2.08843798828125,0.15913404846191406,-0.006954322338104248,-0.0037897673901170492,7.324218749271694e-05,0.009433746337890458,0.008985304832458477,-0.3186035156277356,0.5715942382812644,0.7865381240844708
0.7432403564453125,2.08841259765625,0.15900021362304687,-0.00690066146850586,-0.002665555337443948,-0.002722167968749467,-0.004798889160156916,-0.0033728599548340024,-0.2795410156242184,-1.4232635498047375,-1.2358164787292478
0.7528409957885742,2.088436279296875,0.15891026306152345,-0.007145227909088135,0.0003271662862971425,-8.544921874520384e-05,-0.011189270019530684,-0.00954527854919434,0.2636718750004263,-0.6390380859373768,-0.6172418594360338
0.762232780456543,2.088455322265625,0.15906201171875,-0.0068578972816467285,-0.003397611901164055,0.002136230468741118,0.0030899047851570827,0.0021382093429565645,0.2221679687486322,1.4279174804687766,1.1683487892150906
0.7718346118927002,2.088446533203125,0.15918598937988282,-0.006980469226837158,-0.0021456475369632244,0.0005126953124934275,0.013786315917968528,0.008237934112548858,-0.16235351562476907,1.0696411132811445,0.6099724769592294
0.7812106609344482,2.0883876953125,0.15905108642578125,-0.00685782527923584,-0.0039595249108970165,-0.003381347656250533,-0.0005462646484377665,3.6001205444297774e-06,-0.38940429687439604,-1.4332580566406294,-0.8234333992004428
0.7908527851104736,2.08840771484375,0.15913945007324218,-0.00690105390548706,-0.0036859200336039066,-0.0019409179687457367,-0.0023269653320320827,0.003970766067504889,0.14404296875047962,-0.17807006835943162,0.396716594696046
0.8013935089111328,2.08844873046875,0.15904756164550782,-0.006848515033721924,-0.003457127371802926,0.0030517578125,-0.00017623901367169736,0.0004655122756957921,0.4992675781245737,0.21507263183603853,-0.35052537918090976
0.8111786842346191,2.0884384765625,0.15905722045898438,-0.006973001480102539,-0.0018987838411703706,0.001538085937502487,-0.0041114807128900255,-0.003597378730773931,-0.1513671874997513,-0.3935241699218328,-0.4062891006469723
0.8209254741668701,2.088419921875,0.15899137878417968,-0.006950862884521484,-0.0029669110663235188,-0.0014404296875047962,-0.002809143066406783,-0.005117392539978009,-0.2978515625007283,0.13023376464832426,-0.15200138092040777
0.830625057220459,2.088395751953125,0.1590721435546875,-0.00694926118850708,-0.0024576662108302116,-0.0021362304687633227,0.0007461547851556061,0.0011870145797729555,-0.06958007812585265,0.3555297851562389,0.6304407119750964
0.8402104377746582,2.088468017578125,0.15907365417480468,-0.006908057689666748,-0.002332208910956979,0.002404785156251421,0.004113769531249867,0.002140259742736822,0.4541015625014744,0.33676147460942607,0.09532451629638665
0.8499181270599365,2.088455078125,0.15914381408691405,-0.006958107948303222,-0.0029918337240815163,0.002966308593754796,0.003583526611328214,-0.00044233798980712613,0.05615234375033751,-0.053024291992165296,-0.2582597732543948
0.8597512245178223,2.08842724609375,0.15912167358398438,-0.006890596866607666,-0.0030722657684236765,-0.0020385742187434275,0.002400970458985019,0.0008730411529540676,-0.5004882812498224,-0.11825561523431949,0.13153791427611938
0.8695864677429199,2.088383544921875,0.1590096435546875,-0.006918427467346192,-0.0028924860525876284,-0.0035766601562459144,-0.00670852661132787,0.0019840240478515275,-0.1538085937502487,-0.9109497070312889,0.11109828948974598
0.8793418407440186,2.088437255859375,0.15901597595214845,-0.006872298717498779,-0.003249750006943941,0.0005004882812409406,-0.005284881591796631,0.0009149074554443744,0.4077148437486855,0.1423645019531239,-0.1069116592407153
0.888932466506958,2.0884443359375,0.15894967651367187,-0.00714783239364624,-0.0,0.003039550781247513,-0.002998352050781472,-0.011470246315002436,0.25390625000065725,0.22865295410151587,-1.238515377044681
0.8985834121704102,2.0884228515625,0.15907371520996094,-0.006942511558532715,-0.003055651905015111,-0.0007202148437412959,0.0028869628906247335,-0.003510642051696806,-0.3759765624988809,0.5885314941406206,0.795960426330563
0.9085021018981934,2.088397705078125,0.15908604431152343,-0.006868882656097412,-0.004059707745909691,-0.002331542968758704,0.006818389892578047,0.013947486877441406,-0.16113281250174083,0.3931427001953314,1.7458128929138215
0.9183304309844971,2.0884541015625,0.15909188842773436,-0.006894083023071289,-0.0030555047560483217,0.0015625000000074607,0.0009086608886710312,0.0024214267730712866,0.3894042968766165,-0.5909729003907016,-1.152606010437012
0.928229570388794,2.08845458984375,0.15910154724121095,-0.0068378419876098636,-0.003090629121288657,0.0028442382812521316,0.0007751464843760991,0.0015520334243774355,0.1281738281244671,-0.013351440429493211,-0.08693933486938511
0.9379796981811523,2.08842041015625,0.15906045532226562,-0.006925768375396728,-0.0022499398328363895,-0.0016845703125101252,-0.0015716552734371114,-0.0015842676162719418,-0.4528808593762257,-0.23468017578132105,-0.31363010406493774
0.949376106262207,2.0884111328125,0.15908935546875,-0.006923646450042725,-0.0027962366584688425,-0.002172851562498579,-0.0006095886230475522,-0.0042902231216430595,-0.04882812499884537,0.09620666503895592,-0.27059555053711176
0.959197998046875,2.088456787109375,0.1591446990966797,-0.006988821029663086,-0.0033469221089035273,0.0018188476562430722,0.0042121887207036135,-0.003152632713317909,0.3991699218741651,0.4821777343751166,0.11375904083251506
0.9691321849822998,2.088450927734375,0.1590294647216797,-0.006920454502105713,-0.0031848347280174494,0.0019897460937556843,-0.00299453735351507,0.00015959739685057414,0.017089843751261213,-0.7206726074218683,0.3312230110168483
0.9788908958435059,2.088417236328125,0.1588545684814453,-0.007118067264556885,0.00048046771553345025,-0.0019775390625031974,-0.014506530761719538,-0.006462311744689919,-0.3967285156258882,-1.1511993408204468,-0.6621909141540493
0.9884927272796631,2.088390869140625,0.15908151245117189,-0.006881147861480713,-0.003355632768943906,-0.0030029296874900524,0.0026023864746094194,0.0019653320312500167,-0.1025390624986855,1.7108917236328958,0.8427643775939936
0.9980590343475342,2.088458740234375,0.15918218994140626,-0.006934096813201904,-0.003076280700042844,0.002075195312500888,0.01638107299804792,0.00919852256774903,0.5078124999990941,1.37786865234385,0.7233190536499015
1.007737398147583,2.088443359375,0.1591709747314453,-0.006913857460021973,-0.003023111028596759,0.002624511718729572,0.004473114013671398,-0.0016354799270629824,0.05493164062286837,-1.190795898437652,-1.0834002494812014
1.0178790092468262,2.0884609375,0.15914918518066407,-0.006936882972717285,-0.003164564026519656,0.00010986328125017764,-0.0016502380371097303,-0.000139307975769061,-0.2514648437479394,-0.6123352050781128,0.14961719512939214
1.02774977684021,2.088400634765625,0.15883578491210937,-0.00702309799194336,0.0,-0.002136230468741118,-0.016759490966797297,-0.005462026596069359,-0.22460937499912959,-1.5109252929687567,-0.5322718620300297
1.0378220081329346,2.0884306640625,0.15904580688476563,-0.006962604522705078,-0.0025382433086633682,-0.001513671874997513,-0.0051689147949215974,-0.001286077499389627,0.06225585937436051,1.15905761718757,0.4175949096679732
1.048001766204834,2.088465576171875,0.15902964782714843,-0.006908740997314453,-0.002052066847681999,0.0032470703124953815,0.00969314575195307,0.005717849731445325,0.47607421874928946,1.4862060546874667,0.7003927230834952
1.0575735569000244,2.088419189453125,0.1591213073730469,-0.006909012317657471,-0.00334904040209949,-0.0005737304687336575,0.0037750244140627442,0.002679610252380362,-0.3820800781229039,-0.5918121337890325,-0.3038239479064963
1.0673906803131104,2.088406005859375,0.15900877380371095,-0.006864517211914062,-0.0026490972377359867,-0.0029785156249850786,-0.001043701171873912,0.0022111892700195455,-0.2404785156251421,-0.4818725585936656,-0.04684209823608166
1.0770478248596191,2.088438232421875,0.15922135925292968,-0.007019956111907959,-0.002102669095620513,0.000952148437494138,0.00500259399413977,-0.00554718971252444,0.39306640624792166,0.6046295166013682,-0.7758378982543985
1.0868196487426758,2.08843603515625,0.1589931182861328,-0.006817873477935791,-0.003147392999380827,0.0015014648437450262,-0.0007827758789075157,0.0023321866989135624,0.05493164062508882,-0.5785369873047286,0.7879376411438002
1.096416711807251,2.0884443359375,0.15905429077148436,-0.006982463836669922,-0.0024690991267561913,0.0003051757812455591,-0.008353424072266025,0.0018746137619018652,-0.11962890624994671,-0.7570648193358509,-0.045757293701169724
1.1060590744018555,2.08840234375,0.15877569580078124,-0.007043862342834472,0.0002207398065365851,-0.0016845703125101252,-0.01087112426757797,-0.01129944324493406,-0.19897460937556843,-0.2517700195311945,-1.3174057006835926
1.1157450675964355,2.0884423828125,0.15913246154785157,-0.00695675802230835,-0.003263877471908927,-9.765624999769074e-05,0.003908538818360452,0.001285290718078605,0.15869140625124345,1.4779663085938421,1.2584733963012664
1.125246524810791,2.0884443359375,0.15907695007324218,-0.0068680295944213866,-0.0032499765511602163,0.002099609375005862,0.015062713623047175,0.008791637420654287,0.21972656250035527,1.1154174804686723,0.7506346702575682
1.134721040725708,2.08843310546875,0.15924949645996095,-0.006998955249786377,-0.002873454475775361,-0.00046386718750568434,0.0058517456054688055,-0.002109861373901338,-0.25634765625115463,-0.9210968017578369,-1.0901498794555624
1.1443779468536377,2.08841162109375,0.15903233337402345,-0.006813122272491455,-0.0033110231161117554,-0.0016357421875001776,-0.0022308349609367895,0.0027453660964965685,-0.11718749999944933,-0.8082580566405595,0.48552274703979065
1.1555986404418945,2.0884814453125,0.15915359497070314,-0.006935122013092041,-0.0031616396736353636,0.002416992187503908,-0.004795074462890514,0.0031916618347168062,0.40527343750040856,-0.25642395019537245,0.044629573822023774
1.1652724742889404,2.088455810546875,0.1589473876953125,-0.006875412464141846,-0.0019770385697484016,0.0022094726562560396,-0.0042472839355475744,-0.003114509582519522,-0.020751953124786837,0.054779052734293954,-0.6306171417236328
1.1748342514038086,2.0884453125,0.15916162109375,-0.0070114083290100096,-0.0030918160919100046,-0.0018066406249905853,0.0004013061523436279,-0.0038143157958984465,-0.4016113281246625,0.46485900878912023,-0.06998062133789246
1.184690237045288,2.0884072265625,0.1590646514892578,-0.006866837978363037,-0.0038050799630582333,-0.002429199218756395,0.005863189697265236,0.000428724288940429,-0.06225585937658096,0.5461883544921609,0.42430400848388755
